timestamp,cycle,voltage_v,frequency_hz,power_w,thd_percent,outage,micro_outage,pre_fault,voltage_deviation,freq_deviation,voltage_out_of_tolerance,freq_out_of_tolerance,hour,is_peak_hour,is_night,outage_count,micro_outage_count,cycles_since_last_outage
2026-04-08T18:35:44.180433,15,223.36,52.082,131356.8,12.75,0,0,0,3.36,2.082,0,0,18,1,0,0,0,15
2026-04-08T18:35:46.180521,16,218.86,51.801,149841.9,13.87,0,0,0,-1.14,1.801,0,0,18,1,0,0,0,16
2026-04-08T18:35:48.180633,17,225.42,53.347,134800.9,25.67,0,0,0,5.42,3.347,0,1,18,1,0,0,0,17
2026-04-08T18:35:50.180578,18,213.26,50.252,140641.2,13.56,0,0,0,-6.74,0.252,0,0,18,1,0,0,0,18
2026-04-08T18:35:52.180551,19,213.81,52.544,155346.2,13.17,0,0,0,-6.19,2.544,0,1,18,1,0,0,0,19
2026-04-08T18:35:54.180722,20,225.64,53.521,155195.8,13.96,0,0,0,5.64,3.521,0,1,18,1,0,0,0,20
2026-04-08T18:35:56.180578,21,207.42,52.628,142145.0,20.33,0,0,0,-12.58,2.628,0,1,18,1,0,0,0,21
2026-04-08T18:35:58.180239,22,206.54,52.103,140811.0,10.27,0,0,0,-13.46,2.103,0,0,18,1,0,0,0,22
2026-04-08T18:36:00.180563,23,219.12,52.078,148478.8,12.34,0,0,0,-0.88,2.078,0,0,18,1,0,0,0,23
2026-04-08T18:36:02.180706,24,221.37,49.976,144817.8,13.62,0,0,0,1.37,-0.024,0,0,18,1,0,0,0,24
2026-04-08T18:36:04.180644,25,214.38,52.626,153478.7,13.69,0,0,0,-5.62,2.626,0,1,18,1,0,0,0,25
2026-04-08T18:36:06.180530,26,225.66,51.087,145698.9,14.22,0,0,0,5.66,1.087,0,0,18,1,0,0,0,26
2026-04-08T18:36:08.180701,27,217.97,51.423,131963.7,13.64,0,0,0,-2.03,1.423,0,0,18,1,0,0,0,27
2026-04-08T18:36:10.180636,28,242.54,51.253,135805.8,13.48,0,0,0,22.54,1.253,1,0,18,1,0,0,0,28
2026-04-08T18:36:12.180644,29,203.29,50.877,156001.1,13.12,0,0,0,-16.71,0.877,0,0,18,1,0,0,0,29
2026-04-08T18:36:14.180571,30,217.45,51.045,158600.4,14.34,0,0,0,-2.55,1.045,0,0,18,1,0,0,0,30
2026-04-08T18:36:16.180577,31,211.2,52.364,143765.4,13.08,0,0,0,-8.8,2.364,0,0,18,1,0,0,0,31
2026-04-08T18:36:18.180639,32,215.13,52.549,154360.5,13.09,0,0,0,-4.87,2.549,0,1,18,1,0,0,0,32
2026-04-08T18:36:20.180706,33,216.34,49.416,135473.9,14.12,0,0,0,-3.66,-0.584,0,0,18,1,0,0,0,33
2026-04-08T18:36:22.180558,34,214.03,54.588,135042.2,11.73,0,0,0,-5.97,4.588,0,1,18,1,0,0,0,34
2026-04-08T18:36:24.180579,35,209.03,49.852,141722.0,13.74,0,0,0,-10.97,-0.148,0,0,18,1,0,0,0,35
2026-04-08T18:36:26.180566,36,217.02,48.691,160032.2,15.33,0,0,0,-2.98,-1.309,0,0,18,1,0,0,0,36
2026-04-08T18:36:28.180651,37,231.42,51.126,138981.9,13.45,0,0,0,11.42,1.126,0,0,18,1,0,0,0,37
2026-04-08T18:36:30.180644,38,223.29,52.39,149061.1,12.51,0,0,0,3.29,2.39,0,0,18,1,0,0,0,38
2026-04-08T18:36:32.180692,39,211.66,53.722,148979.6,14.11,0,0,0,-8.34,3.722,0,1,18,1,0,0,0,39
2026-04-08T18:36:34.180659,40,236.65,52.206,136615.1,12.57,0,0,0,16.65,2.206,0,0,18,1,0,0,0,40
2026-04-08T18:36:36.180277,41,217.68,50.835,134591.0,11.71,0,0,0,-2.32,0.835,0,0,18,1,0,0,0,41
2026-04-08T18:36:38.180578,42,236.4,51.882,153500.3,12.36,0,0,0,16.4,1.882,0,0,18,1,0,0,0,42
2026-04-08T18:36:40.180659,43,218.36,48.307,146507.4,15.28,0,0,0,-1.64,-1.693,0,0,18,1,0,0,0,43
2026-04-08T18:36:42.180693,44,209.97,49.732,160816.0,13.63,0,0,0,-10.03,-0.268,0,0,18,1,0,0,0,44
2026-04-08T18:36:44.180653,45,229.29,50.669,149864.9,14.13,0,0,0,9.29,0.669,0,0,18,1,0,0,0,45
2026-04-08T18:36:46.180719,46,218.59,50.885,143133.1,11.09,0,0,0,-1.41,0.885,0,0,18,1,0,0,0,46
2026-04-08T18:36:48.180557,47,222.72,62.179,141707.2,13.59,0,0,0,2.72,12.179,0,1,18,1,0,0,0,47
2026-04-08T18:36:50.180656,48,220.01,52.405,133396.9,14.73,0,0,0,0.01,2.405,0,0,18,1,0,0,0,48
2026-04-08T18:36:52.180688,49,225.14,51.909,143344.0,13.52,0,0,0,5.14,1.909,0,0,18,1,0,0,0,49
2026-04-08T18:36:54.181074,50,248.97,52.115,149006.0,14.84,0,0,0,28.97,2.115,1,0,18,1,0,0,0,50
2026-04-08T18:36:56.180739,51,213.78,53.687,139152.3,11.47,0,0,0,-6.22,3.687,0,1,18,1,0,0,0,51
2026-04-08T18:36:58.180689,52,214.53,52.561,138636.3,12.8,0,0,0,-5.47,2.561,0,1,18,1,0,0,0,52
2026-04-08T18:37:00.180579,53,223.52,49.926,145900.5,13.04,0,0,0,3.52,-0.074,0,0,18,1,0,0,0,53
2026-04-08T18:37:02.180570,54,217.68,49.882,144390.1,11.48,0,0,0,-2.32,-0.118,0,0,18,1,0,0,0,54
2026-04-08T18:37:04.180649,55,222.8,51.33,154463.1,13.71,0,0,0,2.8,1.33,0,0,18,1,0,0,0,55
2026-04-08T18:37:06.180551,56,224.82,46.455,156056.3,15.1,0,0,0,4.82,-3.545,0,1,18,1,0,0,0,56
2026-04-08T18:37:08.180652,57,205.69,48.694,144111.9,11.91,0,0,0,-14.31,-1.306,0,0,18,1,0,0,0,57
2026-04-08T18:37:10.180644,58,247.65,51.178,136921.6,12.06,0,0,0,27.65,1.178,1,0,18,1,0,0,0,58
2026-04-08T18:37:12.180650,59,207.87,51.613,130198.4,13.21,0,0,0,-12.13,1.613,0,0,18,1,0,0,0,59
2026-04-08T18:37:14.180572,60,221.45,51.362,132046.8,12.74,0,0,0,1.45,1.362,0,0,18,1,0,0,0,60
2026-04-08T18:37:16.180574,61,239.64,53.838,151456.0,13.25,0,0,0,19.64,3.838,0,1,18,1,0,0,0,61
2026-04-08T18:37:18.180651,62,237.59,66.97,132137.8,12.88,0,0,0,17.59,16.97,0,1,18,1,0,0,0,62
2026-04-08T18:37:20.180643,63,229.19,54.903,144121.9,10.71,0,0,0,9.19,4.903,0,1,18,1,0,0,0,63
2026-04-08T18:37:22.180662,64,223.33,52.281,145598.1,12.62,0,0,0,3.33,2.281,0,0,18,1,0,0,0,64
2026-04-08T18:37:24.180567,65,222.78,52.236,144284.4,13.94,0,0,0,2.78,2.236,0,0,18,1,0,0,0,65
2026-04-08T18:37:26.180705,66,230.23,51.756,142501.2,12.68,0,0,0,10.23,1.756,0,0,18,1,0,0,0,66
2026-04-08T18:37:28.180696,67,198.09,51.453,136591.1,12.24,0,0,0,-21.91,1.453,0,0,18,1,0,0,0,67
2026-04-08T18:37:30.180568,68,209.76,52.908,144055.7,13.53,0,0,0,-10.24,2.908,0,1,18,1,0,0,0,68
2026-04-08T18:37:32.180674,69,234.21,52.669,153065.4,12.78,0,0,0,14.21,2.669,0,1,18,1,0,0,0,69
2026-04-08T18:37:34.180567,70,225.2,50.949,138166.4,11.39,0,0,0,5.2,0.949,0,0,18,1,0,0,0,70
2026-04-08T18:37:36.180708,71,224.04,51.469,155179.3,12.21,0,0,0,4.04,1.469,0,0,18,1,0,0,0,71
2026-04-08T18:37:38.180671,72,218.38,49.005,137944.2,10.43,0,0,0,-1.62,-0.995,0,0,18,1,0,0,0,72
2026-04-08T18:37:40.180698,73,225.73,53.601,132862.5,13.04,0,0,0,5.73,3.601,0,1,18,1,0,0,0,73
2026-04-08T18:37:42.180690,74,209.59,51.111,134510.4,13.79,0,0,0,-10.41,1.111,0,0,18,1,0,0,0,74
2026-04-08T18:37:44.180544,75,208.22,51.904,157345.7,12.96,0,0,0,-11.78,1.904,0,0,18,1,0,0,0,75
2026-04-08T18:37:46.180344,76,218.73,49.741,137997.7,12.65,0,0,0,-1.27,-0.259,0,0,18,1,0,0,0,76
2026-04-08T18:37:48.180716,77,219.01,51.991,130258.8,13.3,0,0,0,-0.99,1.991,0,0,18,1,0,0,0,77
2026-04-08T18:37:50.180703,78,226.01,49.508,137535.0,13.44,0,0,0,6.01,-0.492,0,0,18,1,0,0,0,78
2026-04-08T18:37:52.180551,79,215.09,51.602,150463.3,10.73,0,0,0,-4.91,1.602,0,0,18,1,0,0,0,79
2026-04-08T18:37:54.180565,80,206.19,51.707,144682.3,14.76,0,0,0,-13.81,1.707,0,0,18,1,0,0,0,80
2026-04-08T18:37:56.180697,81,219.15,49.606,135751.1,13.28,0,0,0,-0.85,-0.394,0,0,18,1,0,0,0,81
2026-04-08T18:37:58.180715,82,227.1,52.572,142642.8,11.02,0,0,0,7.1,2.572,0,1,18,1,0,0,0,82
2026-04-08T18:38:00.180731,83,215.76,48.086,146211.6,12.64,0,0,0,-4.24,-1.914,0,0,18,1,0,0,0,83
2026-04-08T18:38:02.180770,84,223.37,50.795,135910.4,11.23,0,0,0,3.37,0.795,0,0,18,1,0,0,0,84
2026-04-08T18:38:04.180750,85,215.04,49.719,148699.7,12.57,0,0,0,-4.96,-0.281,0,0,18,1,0,0,0,85
2026-04-08T18:38:06.180570,86,200.19,51.205,160243.2,14.96,0,0,0,-19.81,1.205,0,0,18,1,0,0,0,86
2026-04-08T18:38:08.180560,87,215.66,53.34,152284.3,17.5,0,0,0,-4.34,3.34,0,1,18,1,0,0,0,87
2026-04-08T18:38:10.180647,88,219.24,49.073,161139.5,12.65,0,0,0,-0.76,-0.927,0,0,18,1,0,0,0,88
2026-04-08T18:38:12.180683,89,209.59,49.704,154231.9,13.92,0,0,0,-10.41,-0.296,0,0,18,1,0,0,0,89
2026-04-08T18:38:14.180651,90,219.46,53.169,134428.8,11.76,0,0,0,-0.54,3.169,0,1,18,1,0,0,0,90
2026-04-08T18:38:16.180674,91,228.07,62.586,156086.5,12.72,0,0,0,8.07,12.586,0,1,18,1,0,0,0,91
2026-04-08T18:38:18.180656,92,214.07,51.174,159153.8,14.78,0,0,0,-5.93,1.174,0,0,18,1,0,0,0,92
2026-04-08T18:38:20.180696,93,224.71,51.993,137008.5,27.06,0,0,0,4.71,1.993,0,0,18,1,0,0,0,93
2026-04-08T18:38:22.180679,94,216.84,51.901,154997.6,11.02,0,0,0,-3.16,1.901,0,0,18,1,0,0,0,94
2026-04-08T18:38:24.180354,95,219.49,51.505,147382.6,13.87,0,0,0,-0.51,1.505,0,0,18,1,0,0,0,95
2026-04-08T18:38:26.180539,96,228.88,51.521,141617.8,13.34,0,0,0,8.88,1.521,0,0,18,1,0,0,0,96
2026-04-08T18:38:28.180699,97,227.56,49.12,147405.2,12.87,0,0,0,7.56,-0.88,0,0,18,1,0,0,0,97
2026-04-08T18:38:30.180648,98,212.36,50.947,150110.1,11.25,0,0,0,-7.64,0.947,0,0,18,1,0,0,0,98
2026-04-08T18:38:32.180686,99,225.03,53.226,148820.4,14.04,0,0,0,5.03,3.226,0,1,18,1,0,0,0,99
2026-04-08T18:38:34.180702,100,220.2,49.906,147659.6,14.64,0,0,0,0.2,-0.094,0,0,18,1,0,0,0,100
2026-04-08T18:38:36.180701,101,225.0,50.694,145894.4,12.6,0,0,0,5.0,0.694,0,0,18,1,0,0,0,101
2026-04-08T18:38:38.180709,102,224.51,50.588,129827.1,11.95,0,0,0,4.51,0.588,0,0,18,1,0,0,0,102
2026-04-08T18:38:40.180726,103,195.82,52.344,128686.0,12.86,0,0,0,-24.18,2.344,1,0,18,1,0,0,0,103
2026-04-08T18:38:42.180694,104,192.91,52.264,143857.6,14.39,0,0,0,-27.09,2.264,1,0,18,1,0,0,0,104
2026-04-08T18:38:44.180696,105,229.1,49.008,131257.0,10.81,0,0,0,9.1,-0.992,0,0,18,1,0,0,0,105
2026-04-08T18:38:46.180677,106,239.02,52.301,155280.8,15.21,0,0,0,19.02,2.301,0,0,18,1,0,0,0,106
2026-04-08T18:38:48.180689,107,220.19,51.718,133398.2,13.06,0,0,0,0.19,1.718,0,0,18,1,0,0,0,107
2026-04-08T18:38:50.180295,108,197.84,51.171,161196.7,14.06,0,0,0,-22.16,1.171,1,0,18,1,0,0,0,108
2026-04-08T18:38:52.180577,109,215.92,52.508,143836.5,12.55,0,0,0,-4.08,2.508,0,1,18,1,0,0,0,109
2026-04-08T18:38:54.180525,110,224.05,52.517,140784.7,13.7,0,0,0,4.05,2.517,0,1,18,1,0,0,0,110
2026-04-08T18:38:56.180651,111,210.45,47.797,140331.8,13.16,0,0,0,-9.55,-2.203,0,0,18,1,0,0,0,111
2026-04-08T18:38:58.180720,112,196.96,51.014,139648.7,11.79,0,0,0,-23.04,1.014,1,0,18,1,0,0,0,112
2026-04-08T18:39:00.180763,113,238.86,53.126,130934.3,13.01,0,0,0,18.86,3.126,0,1,18,1,0,0,0,113
2026-04-08T18:39:02.180701,114,231.54,53.944,132949.1,14.14,0,0,0,11.54,3.944,0,1,18,1,0,0,0,114
2026-04-08T18:39:04.180707,115,202.94,51.39,137701.5,13.07,0,0,0,-17.06,1.39,0,0,18,1,0,0,0,115
2026-04-08T18:39:06.180669,116,218.24,52.813,162763.8,12.29,0,0,0,-1.76,2.813,0,1,18,1,0,0,0,116
2026-04-08T18:39:08.180674,117,232.87,52.806,152713.8,11.88,0,0,0,12.87,2.806,0,1,18,1,0,0,0,117
2026-04-08T18:39:10.180510,118,221.11,50.166,153607.2,11.86,0,0,0,1.11,0.166,0,0,18,1,0,0,0,118
2026-04-08T18:39:12.180575,119,228.22,51.244,130562.8,14.12,0,0,0,8.22,1.244,0,0,18,1,0,0,0,119
2026-04-08T18:39:14.180702,120,221.03,50.735,140575.8,13.34,0,0,0,1.03,0.735,0,0,18,1,0,0,0,120
2026-04-08T18:39:16.180720,121,233.26,53.545,146739.7,12.31,0,0,0,13.26,3.545,0,1,18,1,0,0,0,121
2026-04-08T18:39:18.180692,122,239.69,51.56,156609.1,12.48,0,0,0,19.69,1.56,0,0,18,1,0,0,0,122
2026-04-08T18:39:20.180683,123,220.02,53.178,147110.4,15.42,0,0,0,0.02,3.178,0,1,18,1,0,0,0,123
2026-04-08T18:39:22.180784,124,225.49,54.628,158974.1,13.36,0,0,0,5.49,4.628,0,1,18,1,0,0,0,124
2026-04-08T18:39:24.180674,125,222.06,50.951,152548.8,12.36,0,0,0,2.06,0.951,0,0,18,1,0,0,0,125
2026-04-08T18:39:26.180679,126,226.23,52.739,156290.2,12.42,0,0,0,6.23,2.739,0,1,18,1,0,0,0,126
2026-04-08T18:39:28.180326,127,207.43,52.664,148947.2,15.51,0,0,0,-12.57,2.664,0,1,18,1,0,0,0,127
2026-04-08T18:39:30.180654,128,230.76,50.301,151869.7,14.29,0,0,0,10.76,0.301,0,0,18,1,0,0,0,128
2026-04-08T18:39:32.180683,129,227.61,51.558,149132.7,13.71,0,0,0,7.61,1.558,0,0,18,1,0,0,0,129
2026-04-08T18:39:34.180657,130,231.17,52.764,150549.2,12.4,0,0,0,11.17,2.764,0,1,18,1,0,0,0,130
2026-04-08T18:39:36.180651,131,221.33,50.915,163687.1,13.1,0,0,0,1.33,0.915,0,0,18,1,0,0,0,131
2026-04-08T18:39:38.180664,132,228.89,49.081,146016.5,13.13,0,0,0,8.89,-0.919,0,0,18,1,0,0,0,132
2026-04-08T18:39:40.180704,133,217.22,51.809,128153.3,20.5,0,0,0,-2.78,1.809,0,0,18,1,0,0,0,133
2026-04-08T18:39:42.180661,134,229.35,53.291,135960.7,11.32,0,0,0,9.35,3.291,0,1,18,1,0,0,0,134
2026-04-08T18:39:44.180562,135,215.94,49.479,155422.0,13.1,0,0,0,-4.06,-0.521,0,0,18,1,0,0,0,135
2026-04-08T18:39:46.180694,136,228.03,51.676,157579.8,15.26,0,0,0,8.03,1.676,0,0,18,1,0,0,0,136
2026-04-08T18:39:48.180678,137,224.28,52.818,135456.3,14.78,0,0,0,4.28,2.818,0,1,18,1,0,0,0,137
2026-04-08T18:39:50.180657,138,210.2,49.303,130790.1,13.56,0,0,0,-9.8,-0.697,0,0,18,1,0,0,0,138
2026-04-08T18:39:52.180561,139,207.05,52.617,156688.1,14.22,0,0,0,-12.95,2.617,0,1,18,1,0,0,0,139
2026-04-08T18:39:54.180681,140,220.62,51.368,143952.1,12.96,0,0,0,0.62,1.368,0,0,18,1,0,0,0,140
2026-04-08T18:39:56.180644,141,235.95,51.139,155294.2,13.03,0,0,0,15.95,1.139,0,0,18,1,0,0,0,141
2026-04-08T18:39:58.180681,142,224.96,50.575,147703.6,13.42,0,0,0,4.96,0.575,0,0,18,1,0,0,0,142
2026-04-08T18:40:00.180580,143,215.94,51.776,156474.5,13.25,0,0,0,-4.06,1.776,0,0,18,1,0,0,0,143
2026-04-08T18:40:02.180675,144,219.57,49.766,128491.4,13.28,0,0,0,-0.43,-0.234,0,0,18,1,0,0,0,144
2026-04-08T18:40:04.180694,145,233.49,53.289,135330.8,12.0,0,0,0,13.49,3.289,0,1,18,1,0,0,0,145
2026-04-08T18:40:06.180677,146,216.11,50.984,153779.3,12.97,0,0,0,-3.89,0.984,0,0,18,1,0,0,0,146
2026-04-08T18:40:08.180678,147,216.12,50.665,160168.9,12.63,0,0,0,-3.88,0.665,0,0,18,1,0,0,0,147
2026-04-08T18:40:10.180663,148,201.53,49.561,154920.2,13.06,0,0,0,-18.47,-0.439,0,0,18,1,0,0,0,148
2026-04-08T18:40:12.180651,149,233.63,51.369,150755.0,12.75,0,0,0,13.63,1.369,0,0,18,1,0,0,0,149
2026-04-08T18:40:14.180685,150,228.28,49.275,161680.4,14.32,0,0,0,8.28,-0.725,0,0,18,1,0,0,0,150
2026-04-08T18:40:16.180683,151,237.16,51.769,145247.1,14.94,0,0,0,17.16,1.769,0,0,18,1,0,0,0,151
2026-04-08T18:40:18.180658,152,213.87,52.338,151498.4,14.2,0,0,0,-6.13,2.338,0,0,18,1,0,0,0,152
2026-04-08T18:40:20.180665,153,222.99,51.523,145539.6,12.28,0,0,0,2.99,1.523,0,0,18,1,0,0,0,153
2026-04-08T18:40:22.180686,154,210.55,51.846,158730.2,14.84,0,0,0,-9.45,1.846,0,0,18,1,0,0,0,154
2026-04-08T18:40:24.180690,155,240.41,48.447,141869.4,13.92,0,0,0,20.41,-1.553,0,0,18,1,0,0,0,155
2026-04-08T18:40:26.180544,156,224.8,52.353,148036.5,13.71,0,0,0,4.8,2.353,0,0,18,1,0,0,0,156
2026-04-08T18:40:28.180580,157,217.81,53.028,154221.7,13.99,0,0,0,-2.19,3.028,0,1,18,1,0,0,0,157
2026-04-08T18:40:30.180263,158,224.8,53.602,140193.1,21.15,0,0,0,4.8,3.602,0,1,18,1,0,0,0,158
2026-04-08T18:40:32.180651,159,218.82,50.298,142949.0,12.42,0,0,0,-1.18,0.298,0,0,18,1,0,0,0,159
2026-04-08T18:40:34.180687,160,227.25,52.581,145436.2,12.87,0,0,0,7.25,2.581,0,1,18,1,0,0,0,160
2026-04-08T18:40:36.180492,161,220.46,51.759,137357.8,11.03,0,0,0,0.46,1.759,0,0,18,1,0,0,0,161
2026-04-08T18:40:38.180491,162,226.43,51.782,148914.1,15.35,0,0,0,6.43,1.782,0,0,18,1,0,0,0,162
2026-04-08T18:40:40.180493,163,228.39,54.724,136663.1,12.43,0,0,0,8.39,4.724,0,1,18,1,0,0,0,163
2026-04-08T18:40:42.180462,164,234.63,50.515,158035.9,14.3,0,0,0,14.63,0.515,0,0,18,1,0,0,0,164
2026-04-08T18:40:44.180491,165,226.02,49.436,144283.7,13.89,0,0,0,6.02,-0.564,0,0,18,1,0,0,0,165
2026-04-08T18:40:46.180489,166,220.63,52.078,133236.8,11.95,0,0,0,0.63,2.078,0,0,18,1,0,0,0,166
2026-04-08T18:40:48.180506,167,205.46,50.113,147569.6,10.66,0,0,0,-14.54,0.113,0,0,18,1,0,0,0,167
2026-04-08T18:40:50.180486,168,215.55,51.84,142182.3,12.42,0,0,0,-4.45,1.84,0,0,18,1,0,0,0,168
2026-04-08T18:40:52.180471,169,216.69,50.212,131269.3,12.45,0,0,0,-3.31,0.212,0,0,18,1,0,0,0,169
2026-04-08T18:40:54.180469,170,204.42,48.569,145053.2,12.11,0,0,0,-15.58,-1.431,0,0,18,1,0,0,0,170
2026-04-08T18:40:56.180493,171,224.4,52.695,142097.7,14.64,0,0,0,4.4,2.695,0,1,18,1,0,0,0,171
2026-04-08T18:40:58.180501,172,230.5,52.648,134974.7,12.85,0,0,0,10.5,2.648,0,1,18,1,0,0,0,172
2026-04-08T18:41:00.180706,173,213.83,52.561,129498.2,11.83,0,0,0,-6.17,2.561,0,1,18,1,0,0,0,173
2026-04-08T18:41:02.180494,174,217.81,53.262,155688.1,13.18,0,0,0,-2.19,3.262,0,1,18,1,0,0,0,174
2026-04-08T18:41:04.180498,175,241.5,47.27,147388.7,13.94,0,0,0,21.5,-2.73,0,1,18,1,0,0,0,175
2026-04-08T18:41:06.180449,176,215.33,50.691,134895.3,13.05,0,0,0,-4.67,0.691,0,0,18,1,0,0,0,176
2026-04-08T18:41:08.180473,177,224.41,49.862,142002.1,12.46,0,0,0,4.41,-0.138,0,0,18,1,0,0,0,177
2026-04-08T18:41:10.180482,178,224.36,51.392,140034.6,12.8,0,0,0,4.36,1.392,0,0,18,1,0,0,0,178
2026-04-08T18:41:12.180470,179,214.65,51.49,148242.1,14.0,0,0,0,-5.35,1.49,0,0,18,1,0,0,0,179
2026-04-08T18:41:14.180479,180,218.23,51.769,134884.5,10.84,0,0,0,-1.77,1.769,0,0,18,1,0,0,0,180
2026-04-08T18:41:16.180483,181,222.49,51.862,137863.4,12.45,0,0,0,2.49,1.862,0,0,18,1,0,0,0,181
2026-04-08T18:41:18.180466,182,205.96,51.589,131190.6,13.87,0,0,0,-14.04,1.589,0,0,18,1,0,0,0,182
2026-04-08T18:41:20.180298,183,218.22,51.324,134114.5,11.79,0,0,0,-1.78,1.324,0,0,18,1,0,0,0,183
2026-04-08T18:41:22.180431,184,221.37,52.447,132720.8,13.19,0,0,0,1.37,2.447,0,0,18,1,0,0,0,184
2026-04-08T18:41:24.180497,185,218.63,53.113,154937.2,12.83,0,0,0,-1.37,3.113,0,1,18,1,0,0,0,185
2026-04-08T18:41:26.180484,186,237.13,52.844,144878.5,11.84,0,0,0,17.13,2.844,0,1,18,1,0,0,0,186
2026-04-08T18:41:28.180500,187,224.45,51.762,136586.6,13.16,0,0,0,4.45,1.762,0,0,18,1,0,0,0,187
2026-04-08T18:41:30.180498,188,239.16,48.0,137861.0,12.35,0,0,0,19.16,-2.0,0,0,18,1,0,0,0,188
2026-04-08T18:41:32.180499,189,224.11,51.153,131585.9,12.26,0,0,0,4.11,1.153,0,0,18,1,0,0,0,189
2026-04-08T18:41:34.180488,190,226.12,51.314,155865.5,13.13,0,0,0,6.12,1.314,0,0,18,1,0,0,0,190
2026-04-08T18:41:36.180307,191,206.55,53.455,140887.3,11.73,0,0,0,-13.45,3.455,0,1,18,1,0,0,0,191
2026-04-08T18:41:38.180485,192,237.98,52.817,132661.1,12.86,0,0,0,17.98,2.817,0,1,18,1,0,0,0,192
2026-04-08T18:41:40.180497,193,224.67,51.216,147825.5,12.34,0,0,0,4.67,1.216,0,0,18,1,0,0,0,193
2026-04-08T18:41:42.180472,194,217.53,50.621,152268.8,13.29,0,0,0,-2.47,0.621,0,0,18,1,0,0,0,194
2026-04-08T18:41:44.180455,195,212.71,51.539,148751.5,13.08,0,0,0,-7.29,1.539,0,0,18,1,0,0,0,195
2026-04-08T18:41:46.180482,196,215.0,51.741,154790.2,12.43,0,0,0,-5.0,1.741,0,0,18,1,0,0,0,196
2026-04-08T18:41:48.180500,197,242.93,51.464,134651.5,12.22,0,0,0,22.93,1.464,1,0,18,1,0,0,0,197
2026-04-08T18:41:50.180499,198,229.0,51.675,136471.9,10.57,0,0,0,9.0,1.675,0,0,18,1,0,0,0,198
2026-04-08T18:41:52.180503,199,208.89,48.045,159270.9,14.9,0,0,0,-11.11,-1.955,0,0,18,1,0,0,0,199
2026-04-08T18:41:54.180508,200,203.06,52.289,153177.0,12.68,0,0,0,-16.94,2.289,0,0,18,1,0,0,0,200
2026-04-08T18:41:56.180489,201,219.0,51.339,128436.0,10.86,0,0,0,-1.0,1.339,0,0,18,1,0,0,0,201
2026-04-08T18:41:58.180500,202,223.27,54.032,129478.8,12.15,0,0,0,3.27,4.032,0,1,18,1,0,0,0,202
2026-04-08T18:42:00.180468,203,219.04,51.261,129289.6,12.01,0,0,0,-0.96,1.261,0,0,18,1,0,0,0,203
2026-04-08T18:42:02.180869,204,219.42,51.107,136134.6,12.42,0,0,0,-0.58,1.107,0,0,18,1,0,0,0,204
2026-04-08T18:42:04.180666,205,230.36,50.514,162728.1,14.58,0,0,0,10.36,0.514,0,0,18,1,0,0,0,205
2026-04-08T18:42:06.180740,206,232.34,50.228,154354.5,12.08,0,0,0,12.34,0.228,0,0,18,1,0,0,0,206
2026-04-08T18:42:08.180666,207,228.08,49.587,131108.6,12.49,0,0,0,8.08,-0.413,0,0,18,1,0,0,0,207
2026-04-08T18:42:10.180773,208,207.15,48.972,154266.7,12.45,0,0,0,-12.85,-1.028,0,0,18,1,0,0,0,208
2026-04-08T18:42:12.180673,209,214.55,51.595,148149.7,13.28,0,0,0,-5.45,1.595,0,0,18,1,0,0,0,209
