timestamp,cycle,voltage_v,frequency_hz,power_w,thd_percent,outage,micro_outage,pre_fault,voltage_deviation,freq_deviation,voltage_out_of_tolerance,freq_out_of_tolerance,hour,is_peak_hour,is_night,outage_count,micro_outage_count,cycles_since_last_outage
2026-04-08T08:55:20.154964,80,248.7,52.45,172362.6,14.06,0,0,0,28.7,2.45,1,0,8,0,0,0,0,80
2026-04-08T08:55:22.154957,81,225.08,54.683,200740.4,14.24,0,0,0,5.08,4.683,0,1,8,0,0,0,0,81
2026-04-08T08:55:24.154982,82,220.54,62.942,185266.0,14.18,0,0,0,0.54,12.942,0,1,8,0,0,0,0,82
2026-04-08T08:55:26.154940,83,220.57,49.4,178437.9,14.35,0,0,0,0.57,-0.6,0,0,8,0,0,0,0,83
2026-04-08T08:55:28.154964,84,221.38,63.201,174946.3,13.91,0,0,0,1.38,13.201,0,1,8,0,0,0,0,84
2026-04-08T08:55:30.154973,85,215.28,54.148,168126.3,13.42,0,0,0,-4.72,4.148,0,1,8,0,0,0,0,85
2026-04-08T08:55:32.154948,86,232.93,56.126,192715.0,13.09,0,0,0,12.93,6.126,0,1,8,0,0,0,0,86
2026-04-08T08:55:34.154961,87,229.62,49.75,173586.0,15.36,0,0,0,9.62,-0.25,0,0,8,0,0,0,0,87
2026-04-08T08:55:36.154971,88,200.75,53.093,189651.7,14.07,0,0,0,-19.25,3.093,0,1,8,0,0,0,0,88
2026-04-08T08:55:38.154957,89,221.82,51.396,191044.2,13.31,0,0,0,1.82,1.396,0,0,8,0,0,0,0,89
2026-04-08T08:55:40.154967,90,218.93,53.341,200806.3,15.77,0,0,0,-1.07,3.341,0,1,8,0,0,0,0,90
2026-04-08T08:55:42.154963,91,199.28,49.725,172260.6,14.68,0,0,0,-20.72,-0.275,0,0,8,0,0,0,0,91
2026-04-08T08:55:44.154962,92,213.6,52.574,197274.2,14.71,0,0,0,-6.4,2.574,0,1,8,0,0,0,0,92
2026-04-08T08:55:46.154970,93,211.03,51.657,193351.5,13.17,0,0,0,-8.97,1.657,0,0,8,0,0,0,0,93
2026-04-08T08:55:48.154962,94,220.28,52.277,183397.3,15.83,0,0,0,0.28,2.277,0,0,8,0,0,0,0,94
2026-04-08T08:55:50.154967,95,228.64,50.82,178724.7,15.12,0,0,0,8.64,0.82,0,0,8,0,0,0,0,95
2026-04-08T08:55:52.154969,96,223.93,54.108,193193.6,14.82,0,0,0,3.93,4.108,0,1,8,0,0,0,0,96
2026-04-08T08:55:54.154929,97,212.35,55.591,174413.9,14.63,0,0,0,-7.65,5.591,0,1,8,0,0,0,0,97
2026-04-08T08:55:56.155006,98,206.3,53.671,189602.1,16.25,0,0,0,-13.7,3.671,0,1,8,0,0,0,0,98
2026-04-08T08:55:58.154610,99,231.33,45.964,177684.3,14.84,0,0,0,11.33,-4.036,0,1,8,0,0,0,0,99
2026-04-08T08:56:00.154759,100,193.19,50.356,187041.4,14.64,0,0,0,-26.81,0.356,1,0,8,0,0,0,0,100
2026-04-08T08:56:02.154663,101,226.25,53.594,195116.4,16.03,0,0,0,6.25,3.594,0,1,8,0,0,0,0,101
2026-04-08T08:56:04.154760,102,220.3,56.682,181327.6,14.01,0,0,0,0.3,6.682,0,1,8,0,0,0,0,102
2026-04-08T08:56:06.154976,103,196.36,50.481,183124.7,15.08,0,0,0,-23.64,0.481,1,0,8,0,0,0,0,103
2026-04-08T08:56:08.154977,104,213.39,55.885,184851.1,15.6,0,0,0,-6.61,5.885,0,1,8,0,0,0,0,104
2026-04-08T08:56:10.154946,105,201.44,49.477,169216.3,13.6,0,0,0,-18.56,-0.523,0,0,8,0,0,0,0,105
2026-04-08T08:56:12.154962,106,201.3,47.538,173882.4,13.27,0,0,0,-18.7,-2.462,0,0,8,0,0,0,0,106
2026-04-08T08:56:14.154952,107,207.75,49.408,196994.4,14.34,0,0,0,-12.25,-0.592,0,0,8,0,0,0,0,107
2026-04-08T08:56:16.154983,108,220.57,55.676,175910.5,13.89,0,0,0,0.57,5.676,0,1,8,0,0,0,0,108
2026-04-08T08:56:18.154981,109,215.98,52.085,176824.3,15.27,0,0,0,-4.02,2.085,0,0,8,0,0,0,0,109
2026-04-08T08:56:20.154960,110,208.51,53.262,175447.7,13.31,0,0,0,-11.49,3.262,0,1,8,0,0,0,0,110
2026-04-08T08:56:22.154901,111,185.61,52.964,174334.4,14.34,0,0,0,-34.39,2.964,1,1,8,0,0,0,0,111
2026-04-08T08:56:24.154932,112,202.92,52.205,173203.0,13.81,0,0,0,-17.08,2.205,0,0,8,0,0,0,0,112
2026-04-08T08:56:26.154973,113,211.05,49.461,200082.3,14.64,0,0,0,-8.95,-0.539,0,0,8,0,0,0,0,113
2026-04-08T08:56:28.154655,114,225.06,48.511,177523.6,26.46,0,0,0,5.06,-1.489,0,0,8,0,0,0,0,114
2026-04-08T08:56:30.154955,115,205.27,54.325,197846.1,15.25,0,0,0,-14.73,4.325,0,1,8,0,0,0,0,115
2026-04-08T08:56:32.154982,116,231.63,47.417,185346.1,13.6,0,0,0,11.63,-2.583,0,1,8,0,0,0,0,116
2026-04-08T08:56:34.154960,117,222.2,52.9,188749.6,14.46,0,0,0,2.2,2.9,0,1,8,0,0,0,0,117
2026-04-08T08:56:36.154482,118,206.11,51.352,184193.7,15.14,0,0,0,-13.89,1.352,0,0,8,0,0,0,0,118
2026-04-08T08:56:38.154939,119,215.04,50.854,173359.4,12.75,0,0,0,-4.96,0.854,0,0,8,0,0,0,0,119
2026-04-08T08:56:40.154949,120,225.86,51.816,181326.7,13.37,0,0,0,5.86,1.816,0,0,8,0,0,0,0,120
2026-04-08T08:56:42.154997,121,202.94,54.126,194474.5,23.45,0,0,0,-17.06,4.126,0,1,8,0,0,0,0,121
2026-04-08T08:56:44.154651,122,214.79,53.09,197465.9,16.09,0,0,0,-5.21,3.09,0,1,8,0,0,0,0,122
2026-04-08T08:56:46.154955,123,219.7,52.837,184679.1,13.03,0,0,0,-0.3,2.837,0,1,8,0,0,0,0,123
2026-04-08T08:56:48.154966,124,218.93,55.762,188515.7,14.32,0,0,0,-1.07,5.762,0,1,8,0,0,0,0,124
2026-04-08T08:56:50.155002,125,203.63,56.11,191785.2,15.8,0,0,0,-16.37,6.11,0,1,8,0,0,0,0,125
2026-04-08T08:56:52.154967,126,190.73,52.856,183488.6,13.89,0,0,0,-29.27,2.856,1,1,8,0,0,0,0,126
2026-04-08T08:56:54.154958,127,199.81,52.927,169854.7,14.56,0,0,0,-20.19,2.927,0,1,8,0,0,0,0,127
2026-04-08T08:56:56.154963,128,198.78,49.834,193717.7,13.41,0,0,0,-21.22,-0.166,0,0,8,0,0,0,0,128
2026-04-08T08:56:58.154958,129,229.17,49.041,197456.3,16.53,0,0,0,9.17,-0.959,0,0,8,0,0,0,0,129
2026-04-08T08:57:00.154961,130,215.07,54.578,192658.9,14.83,0,0,0,-4.93,4.578,0,1,8,0,0,0,0,130
2026-04-08T08:57:02.154962,131,219.65,48.985,197544.6,15.1,0,0,0,-0.35,-1.015,0,0,8,0,0,0,0,131
2026-04-08T08:57:04.154957,132,208.5,53.81,190016.2,14.33,0,0,0,-11.5,3.81,0,1,8,0,0,0,0,132
2026-04-08T08:57:06.154983,133,242.38,55.714,191237.9,14.72,0,0,0,22.38,5.714,1,1,8,0,0,0,0,133
2026-04-08T08:57:08.154924,134,228.98,51.845,193027.3,16.71,0,0,0,8.98,1.845,0,0,8,0,0,0,0,134
2026-04-08T08:57:10.154975,135,199.55,49.046,180883.4,14.95,0,0,0,-20.45,-0.954,0,0,8,0,0,0,0,135
2026-04-08T08:57:12.155016,136,225.35,55.389,172262.5,13.95,0,0,0,5.35,5.389,0,1,8,0,0,0,0,136
2026-04-08T08:57:14.154953,137,219.53,49.305,186014.5,15.55,0,0,0,-0.47,-0.695,0,0,8,0,0,0,0,137
2026-04-08T08:57:16.154962,138,204.66,52.274,189143.6,14.5,0,0,0,-15.34,2.274,0,0,8,0,0,0,0,138
2026-04-08T08:57:18.154955,139,219.13,51.212,180864.1,14.85,0,0,0,-0.87,1.212,0,0,8,0,0,0,0,139
2026-04-08T08:57:20.154946,140,223.68,50.931,190579.0,15.23,0,0,0,3.68,0.931,0,0,8,0,0,0,0,140
2026-04-08T08:57:22.154909,141,223.12,52.48,190063.0,15.49,0,0,0,3.12,2.48,0,0,8,0,0,0,0,141
2026-04-08T08:57:24.154927,142,230.38,63.869,184717.1,13.58,0,0,0,10.38,13.869,0,1,8,0,0,0,0,142
2026-04-08T08:57:26.154839,143,218.59,53.394,191039.4,15.4,0,0,0,-1.41,3.394,0,1,8,0,0,0,0,143
2026-04-08T08:57:28.154951,144,226.18,49.65,173329.3,12.74,0,0,0,6.18,-0.35,0,0,8,0,0,0,0,144
2026-04-08T08:57:30.154910,145,209.22,50.245,195310.3,14.66,0,0,0,-10.78,0.245,0,0,8,0,0,0,0,145
2026-04-08T08:57:32.154943,146,214.45,54.322,199775.1,15.8,0,0,0,-5.55,4.322,0,1,8,0,0,0,0,146
2026-04-08T08:57:34.154933,147,235.62,49.567,192958.5,13.92,0,0,0,15.62,-0.433,0,0,8,0,0,0,0,147
2026-04-08T08:57:36.154952,148,230.53,49.535,191296.9,13.8,0,0,0,10.53,-0.465,0,0,8,0,0,0,0,148
2026-04-08T08:57:38.154956,149,210.01,51.09,197820.0,13.51,0,0,0,-9.99,1.09,0,0,8,0,0,0,0,149
2026-04-08T08:57:40.154951,150,214.48,52.098,193833.9,14.97,0,0,0,-5.52,2.098,0,0,8,0,0,0,0,150
2026-04-08T08:57:42.154916,151,222.59,50.489,195926.2,16.66,0,0,0,2.59,0.489,0,0,8,0,0,0,0,151
2026-04-08T08:57:44.154950,152,216.68,52.226,193406.1,15.16,0,0,0,-3.32,2.226,0,0,8,0,0,0,0,152
2026-04-08T08:57:46.154928,153,227.81,50.479,190116.4,14.87,0,0,0,7.81,0.479,0,0,8,0,0,0,0,153
2026-04-08T08:57:48.155065,154,208.09,49.644,196437.4,14.73,0,0,0,-11.91,-0.356,0,0,8,0,0,0,0,154
2026-04-08T08:57:50.154947,155,199.36,51.89,188714.7,13.88,0,0,0,-20.64,1.89,0,0,8,0,0,0,0,155
2026-04-08T08:57:52.154934,156,226.79,54.489,187654.8,16.11,0,0,0,6.79,4.489,0,1,8,0,0,0,0,156
2026-04-08T08:57:54.154928,157,246.68,51.584,183577.1,14.96,0,0,0,26.68,1.584,1,0,8,0,0,0,0,157
2026-04-08T08:57:56.154938,158,214.28,53.352,175318.6,13.94,0,0,0,-5.72,3.352,0,1,8,0,0,0,0,158
2026-04-08T08:57:58.154873,159,233.13,46.3,191121.0,15.62,0,0,0,13.13,-3.7,0,1,8,0,0,0,0,159
2026-04-08T08:58:00.154996,160,202.53,50.408,188327.8,13.84,0,0,0,-17.47,0.408,0,0,8,0,0,0,0,160
2026-04-08T08:58:02.154869,161,215.66,54.291,194085.8,15.0,0,0,0,-4.34,4.291,0,1,8,0,0,0,0,161
2026-04-08T08:58:04.154941,162,210.25,50.719,168596.7,13.95,0,0,0,-9.75,0.719,0,0,8,0,0,0,0,162
2026-04-08T08:58:06.156830,163,199.9,47.715,175081.6,12.34,0,0,0,-20.1,-2.285,0,0,8,0,0,0,0,163
2026-04-08T08:58:08.155289,164,202.49,49.234,198490.4,14.48,0,0,0,-17.51,-0.766,0,0,8,0,0,0,0,164
2026-04-08T08:58:10.154955,165,220.8,53.838,173106.3,12.27,0,0,0,0.8,3.838,0,1,8,0,0,0,0,165
2026-04-08T08:58:12.155443,166,246.23,50.803,197763.4,16.91,0,0,0,26.23,0.803,1,0,8,0,0,0,0,166
2026-04-08T08:58:14.155081,167,211.79,47.797,192596.3,14.82,0,0,0,-8.21,-2.203,0,0,8,0,0,0,0,167
2026-04-08T08:58:16.155048,168,224.26,54.644,201323.8,12.25,0,0,0,4.26,4.644,0,1,8,0,0,0,0,168
2026-04-08T08:58:18.154924,169,226.59,52.388,185477.4,15.92,0,0,0,6.59,2.388,0,0,8,0,0,0,0,169
2026-04-08T08:58:20.155026,170,217.32,52.094,173284.6,14.46,0,0,0,-2.68,2.094,0,0,8,0,0,0,0,170
2026-04-08T08:58:22.154944,171,197.05,49.929,168265.6,13.54,0,0,0,-22.95,-0.071,1,0,8,0,0,0,0,171
2026-04-08T08:58:24.155071,172,202.76,53.313,191911.6,15.09,0,0,0,-17.24,3.313,0,1,8,0,0,0,0,172
2026-04-08T08:58:26.155014,173,220.75,54.616,194594.5,15.55,0,0,0,0.75,4.616,0,1,8,0,0,0,0,173
2026-04-08T08:58:28.154960,174,188.43,53.012,178504.5,18.61,0,0,0,-31.57,3.012,1,1,8,0,0,0,0,174
2026-04-08T08:58:30.154977,175,218.6,47.784,186242.0,14.89,0,0,0,-1.4,-2.216,0,0,8,0,0,0,0,175
2026-04-08T08:58:32.154899,176,209.64,55.916,194074.3,14.34,0,0,0,-10.36,5.916,0,1,8,0,0,0,0,176
2026-04-08T08:58:34.155017,177,214.32,49.852,182685.5,15.43,0,0,0,-5.68,-0.148,0,0,8,0,0,0,0,177
2026-04-08T08:58:36.154947,178,213.3,49.339,192759.4,15.85,0,0,0,-6.7,-0.661,0,0,8,0,0,0,0,178
2026-04-08T08:58:38.154944,179,215.91,53.59,194038.1,16.18,0,0,0,-4.09,3.59,0,1,8,0,0,0,0,179
2026-04-08T08:58:40.154943,180,204.76,53.595,178833.0,16.18,0,0,0,-15.24,3.595,0,1,8,0,0,0,0,180
2026-04-08T08:58:42.154911,181,218.49,53.234,199216.4,16.81,0,0,0,-1.51,3.234,0,1,8,0,0,0,0,181
2026-04-08T08:58:44.154951,182,213.75,49.696,188046.5,14.76,0,0,0,-6.25,-0.304,0,0,8,0,0,0,0,182
2026-04-08T08:58:46.154976,183,213.87,52.047,196486.8,13.84,0,0,0,-6.13,2.047,0,0,8,0,0,0,0,183
2026-04-08T08:58:48.154935,184,218.09,49.533,186623.6,15.81,0,0,0,-1.91,-0.467,0,0,8,0,0,0,0,184
2026-04-08T08:58:50.154918,185,201.24,52.811,176673.5,13.82,0,0,0,-18.76,2.811,0,1,8,0,0,0,0,185
2026-04-08T08:58:52.154917,186,224.72,50.743,195929.8,13.26,0,0,0,4.72,0.743,0,0,8,0,0,0,0,186
2026-04-08T08:58:54.154948,187,215.83,50.501,193705.6,13.6,0,0,0,-4.17,0.501,0,0,8,0,0,0,0,187
2026-04-08T08:58:56.154958,188,202.96,51.173,176898.0,15.51,0,0,0,-17.04,1.173,0,0,8,0,0,0,0,188
2026-04-08T08:58:58.154897,189,214.9,53.55,170766.1,15.04,0,0,0,-5.1,3.55,0,1,8,0,0,0,0,189
2026-04-08T08:59:00.154947,190,202.13,49.029,192915.1,15.16,0,0,0,-17.87,-0.971,0,0,8,0,0,0,0,190
2026-04-08T08:59:02.154917,191,219.2,46.735,183137.9,14.0,0,0,0,-0.8,-3.265,0,1,8,0,0,0,0,191
2026-04-08T08:59:04.154944,192,201.39,52.083,197433.3,15.14,0,0,0,-18.61,2.083,0,0,8,0,0,0,0,192
2026-04-08T08:59:06.154930,193,214.32,53.233,184518.2,14.04,0,0,0,-5.68,3.233,0,1,8,0,0,0,0,193
2026-04-08T08:59:08.154955,194,216.34,51.313,197968.4,15.91,0,0,0,-3.66,1.313,0,0,8,0,0,0,0,194
2026-04-08T08:59:10.154991,195,229.9,49.546,186869.2,15.08,0,0,0,9.9,-0.454,0,0,8,0,0,0,0,195
2026-04-08T08:59:12.154943,196,199.29,55.322,180710.0,13.73,0,0,0,-20.71,5.322,0,1,8,0,0,0,0,196
2026-04-08T08:59:14.154853,197,225.78,47.38,187953.5,15.08,0,0,0,5.78,-2.62,0,1,8,0,0,0,0,197
2026-04-08T08:59:16.154954,198,206.18,50.847,177288.0,26.46,0,0,0,-13.82,0.847,0,0,8,0,0,0,0,198
2026-04-08T08:59:18.154956,199,198.37,50.54,175722.6,13.1,0,0,0,-21.63,0.54,0,0,8,0,0,0,0,199
2026-04-08T08:59:20.154958,200,217.37,54.807,194977.8,14.0,0,0,0,-2.63,4.807,0,1,8,0,0,0,0,200
2026-04-08T08:59:22.154928,201,217.98,51.882,179533.6,15.72,0,0,0,-2.02,1.882,0,0,8,0,0,0,0,201
2026-04-08T08:59:24.154945,202,195.31,49.088,187635.7,15.34,0,0,0,-24.69,-0.912,1,0,8,0,0,0,0,202
2026-04-08T08:59:26.154949,203,210.35,51.872,181021.4,15.4,0,0,0,-9.65,1.872,0,0,8,0,0,0,0,203
2026-04-08T08:59:28.154964,204,217.86,50.565,170712.2,13.75,0,0,0,-2.14,0.565,0,0,8,0,0,0,0,204
2026-04-08T08:59:30.154934,205,222.2,55.656,197362.7,15.49,0,0,0,2.2,5.656,0,1,8,0,0,0,0,205
2026-04-08T08:59:32.154967,206,212.44,52.666,174289.9,13.28,0,0,0,-7.56,2.666,0,1,8,0,0,0,0,206
2026-04-08T08:59:34.154945,207,203.39,53.829,200121.9,14.09,0,0,0,-16.61,3.829,0,1,8,0,0,0,0,207
2026-04-08T08:59:36.154939,208,202.52,51.792,196247.3,14.87,0,0,0,-17.48,1.792,0,0,8,0,0,0,0,208
2026-04-08T08:59:38.154993,209,211.43,52.354,189725.1,13.11,0,0,0,-8.57,2.354,0,0,8,0,0,0,0,209
2026-04-08T08:59:40.154960,210,238.14,53.469,180396.1,13.64,0,0,0,18.14,3.469,0,1,8,0,0,0,0,210
2026-04-08T08:59:42.154955,211,195.77,47.764,178226.3,12.59,0,0,0,-24.23,-2.236,1,0,8,0,0,0,0,211
2026-04-08T08:59:44.154995,212,219.47,51.932,196738.9,15.81,0,0,0,-0.53,1.932,0,0,8,0,0,0,0,212
2026-04-08T08:59:46.154948,213,224.75,53.088,179041.8,13.85,0,0,0,4.75,3.088,0,1,8,0,0,0,0,213
2026-04-08T08:59:48.155082,214,208.73,53.203,183685.3,14.96,0,0,0,-11.27,3.203,0,1,8,0,0,0,0,214
2026-04-08T08:59:50.154968,215,195.49,51.208,194700.6,15.87,0,0,0,-24.51,1.208,1,0,8,0,0,0,0,215
2026-04-08T08:59:52.154986,216,242.2,53.197,193651.0,14.26,0,0,0,22.2,3.197,1,1,8,0,0,0,0,216
2026-04-08T08:59:54.154961,217,221.49,51.841,202429.9,16.93,0,0,0,1.49,1.841,0,0,8,0,0,0,0,217
2026-04-08T08:59:56.154956,218,194.67,53.781,182562.7,14.59,0,0,0,-25.33,3.781,1,1,8,0,0,0,0,218
2026-04-08T08:59:58.155006,219,204.59,53.466,192888.7,15.62,0,0,0,-15.41,3.466,0,1,8,0,0,0,0,219
2026-04-08T09:00:00.154963,220,206.66,51.548,179234.4,12.23,0,0,0,-13.34,1.548,0,0,9,0,0,0,0,220
2026-04-08T09:00:02.154927,221,210.92,53.926,172649.4,13.85,0,0,0,-9.08,3.926,0,1,9,0,0,0,0,221
2026-04-08T09:00:04.154900,222,210.55,48.987,170611.1,14.78,0,0,0,-9.45,-1.013,0,0,9,0,0,0,0,222
2026-04-08T09:00:06.154925,223,198.03,52.583,196954.7,14.29,0,0,0,-21.97,2.583,0,1,9,0,0,0,0,223
2026-04-08T09:00:08.154878,224,215.04,51.316,190685.2,22.56,0,0,0,-4.96,1.316,0,0,9,0,0,0,0,224
2026-04-08T09:00:10.154681,225,214.45,52.118,180266.7,12.71,0,0,0,-5.55,2.118,0,0,9,0,0,0,0,225
2026-04-08T09:00:12.154575,226,209.21,50.112,189412.9,14.4,0,0,0,-10.79,0.112,0,0,9,0,0,0,0,226
2026-04-08T09:00:14.154999,227,208.63,51.061,199539.9,15.02,0,0,0,-11.37,1.061,0,0,9,0,0,0,0,227
2026-04-08T09:00:16.154982,228,222.5,52.272,179560.5,14.76,0,0,0,2.5,2.272,0,0,9,0,0,0,0,228
2026-04-08T09:00:18.154543,229,217.43,48.888,195759.3,16.12,0,0,0,-2.57,-1.112,0,0,9,0,0,0,0,229
2026-04-08T09:00:20.154604,230,243.25,54.113,189168.9,16.23,0,0,0,23.25,4.113,1,1,9,0,0,0,0,230
2026-04-08T09:00:22.154943,231,211.25,52.501,194325.1,14.04,0,0,0,-8.75,2.501,0,1,9,0,0,0,0,231
2026-04-08T09:00:24.154947,232,226.05,54.799,176238.1,27.02,0,0,0,6.05,4.799,0,1,9,0,0,0,0,232
2026-04-08T09:00:26.154957,233,206.39,50.463,194637.4,16.01,0,0,0,-13.61,0.463,0,0,9,0,0,0,0,233
2026-04-08T09:00:28.155482,234,209.59,50.74,175667.6,12.07,0,0,0,-10.41,0.74,0,0,9,0,0,0,0,234
2026-04-08T09:00:30.154964,235,216.74,51.0,183490.0,15.49,0,0,0,-3.26,1.0,0,0,9,0,0,0,0,235
2026-04-08T09:00:32.155002,236,218.0,50.022,195843.0,13.94,0,0,0,-2.0,0.022,0,0,9,0,0,0,0,236
